10628	47165
44720	7367
10951	18497
17552	24198
47931	67717
39090	1594
45570	16244
33151	26909
32438	39287
39461	2687
6941	35546
14392	64512
41099	65545
31877	39429
27496	47791
9569	48020
2850	8104
25122	43630
7171	48297
49980	2508
33073	12791
73234	9437
21297	43145
36786	19359
27217	8468
11138	45489
64065	32387
54228	11810
19654	46833
10398	42541
4577	42162
25551	49671
15577	7624
25282	4848
34567	22406
12461	10183
1005	8174
127	50767
32155	7753
56937	1455
29240	37132
62502	4073
32455	4426
43967	4846
11944	18363
40701	55052
853	21815
33538	63795
58876	26243
45322	35345
38630	13724
17685	11257
2882	32346
25995	59932
2870	21974
24390	1342
23376	7468
10939	11968
914	54071
31691	22876
60960	25664
18427	15441
6541	9490
1224	5345
24783	27411
496	12063
38632	65461
3128	13463
40374	21935
7430	52484
61125	8647
40911	41765
36458	21108
48179	2012
54203	5584
21852	5444
10071	6522
35257	43409
30791	12580
6343	42421
3385	10697
50705	21680
49632	27153
6341	22003
12311	20869
10858	449
37851	50166
33671	31378
28533	71456
8435	20822
5751	1109
5047	57867
32785	32710
9382	32114
48218	26532
28699	22271
18595	8947
3080	54838
3850	49570
8250	23085
39111	11923
61357	35519
34426	43472
17337	21641
19043	31573
58819	69607
34114	27029
20876	5132
11162	2441
16369	5679
29118	8730
49363	18896
64305	22508
13660	50923
5335	40844
4252	37482
18512	6450
34613	16919
23451	13133
40416	37483
14832	15800
18940	3034
27635	3858
41418	32530
44881	5544
12647	19745
69398	23230
16215	19342
26117	5659
21681	2304
24129	8191
10615	11108
15374	4563
25832	52980
25420	6386
2741	5179
30415	8416
6737	2438
33836	46565
25405	53626
11767	58730
75309	37571
21712	21654
52309	33349
48248	19576
16119	31237
8681	1372
27515	5135
4219	41475
8238	19207
54151	7624
30102	46613
3854	15922
23553	34657
63691	23032
649	12186
46163	30526
29856	14452
39635	39989
3261	54484
27358	5329
36683	26599
25950	13611
1811	8731
58542	6486
48001	16817
5971	4366
64389	33473
41228	21695
75090	48108
50867	41561
62011	30230
35157	32193
34145	71494
41536	31410
107	60075
29117	38543
47903	58498
32243	30193
21053	30585
33060	22818
5941	30131
32976	19324
1956	39122
20789	39786
35560	31339
26505	11347
46272	48495
35098	40322
21314	8967
44491	7807
23841	51568
19819	49873
47823	44947
20373	13949
35891	60154
10645	50871
21978	5763
34550	32220
42	7083
53871	34613
11581	21312
31991	53267
30465	33517
52367	30872
30778	53507
2728	29192
39487	1261
44507	17974
24824	12004
17638	49266
52627	42906
30642	770
1522	22010
34544	24040
56826	999
3806	21474
37867	53512
57564	50881
9763	33148
41204	41213
11557	22364
351	7426
37482	30611
19949	11565
9774	47989
21470	50639
3734	47602
26528	13447
27659	26480
4909	52353
65275	7294
45889	2994
677	47150
35003	47941
21780	6676
23673	14424
4219	53814
31448	28731
15755	20884
2944	13163
40430	215
46197	9406
9628	24703
10780	4830
9219	59497
10922	20871
55717	18956
40846	41996
30745	37002
3788	15589
31387	24798
6386	4085
359	400
33438	23315
24653	13832
13716	8479
40601	26018
14839	54
1543	19413
37650	46013
39487	19466
5288	44571
13664	18868
42499	17650
28748	35390
60332	43618
5528	58628
8909	33085
23022	42143
48579	12909
52488	16277
843	16917
36172	8726
20212	2943
1221	4032
60807	34942
10467	45679
14685	35879
25144	16457
3452	33313
34671	36393
593	55205
21123	64063
37802	2172
34999	18496
52722	15799
6155	36058
60534	21887
27702	8877
51493	6941
48792	39129
16444	13659
7966	45488
69179	69178
36513	19691
39474	13280
5351	7636
2477	30174
38909	25377
41529	9878
58022	31235
38384	17900
3206	57514
45675	1554
9527	38919
17335	42378
11022	908
42027	11884
7445	6858
51473	12089
47859	3779
32823	4686
13051	12794
8155	15029
23749	59881
46249	34523
2561	45561
33653	35515
15031	29629
12349	13293
35597	32474
25432	21134
68771	20991
44517	23533
34039	10775
25158	18069
5421	24751
13765	31976
30106	71136
11459	5637
51136	17834
38363	45182
3961	5359
1029	11384
14584	19505
16831	32640
44131	26378
2240	51281
35322	34092
41049	16201
20476	36684
18346	38714
29340	37822
45660	5061
23194	4945
4557	49413
34745	2435
16726	18105
57341	2092
14109	1828
20669	19819
6218	38011
9806	20852
23800	22572
7389	16105
35532	7489
22591	10218
28774	4378
28417	40112
43591	19213
17285	34885
43008	4200
68491	9842
16700	25772
19822	51749
75800	75795
33459	38687
41747	5580
172	44625
37119	2497
27622	37417
1610	42498
46592	36855
37375	11913
11439	1782
540	42738
9152	12621
34970	38569
30234	21460
52378	5489
25495	2286
41804	4251
17252	15506
4441	1874
13611	20652
23767	9458
41125	5964
5286	8395
285	7829
50159	32310
27411	12455
18716	1970
43811	43252
59878	6839
29279	14604
21585	39911
1070	40853
3996	54765
8227	37308
16212	25536
21929	60075
13428	18247
351	32408
2999	39111
26870	30210
14096	61427
13103	51851
51497	23250
4265	8174
32225	8105
38558	24050
7156	51068
5389	26030
43173	36060
8993	39726
22537	287
24467	19748
67914	41442
13153	44825
56914	73102
16873	11232
42320	21442
59803	2710
26877	51569
38457	3047
22879	18361
30475	45260
53373	7591
58713	401
6749	4966
40951	2542
7295	41569
46532	34022
5867	7532
24183	20762
50451	28701
833	15904
23927	42741
12127	8702
57229	27923
70109	9588
28393	15248
26180	2773
54228	8191
46136	33513
49523	15554
3084	52379
11813	471
20033	28034
10343	7870
44759	1913
62258	26349
36625	12704
17014	29471
4771	57565
63558	23039
57519	3865
30195	136
63698	14020
15720	4754
27691	26243
3581	4041
36824	41871
39747	17957
47025	34870
27353	7076
14555	25426
12787	45696
24420	22202
7687	25625
18064	27167
39297	21414
3259	40870
5011	54594
42443	46677
9196	14447
22900	20160
28413	12254
23628	3056
2901	29679
107	41997
194	21287
35893	15267
33895	1430
45817	5269
12995	1014
1877	47743
6622	8538
4857	6905
34293	32770
50801	11961
11972	10101
22019	38939
9495	36478
22334	37126
34260	14459
33447	5440
41089	2108
1700	22800
8433	15804
18228	3047
8194	22359
6773	14413
9555	47391
2683	12361
56420	48523
1049	15210
5366	51229
24423	23804
33149	12654
15763	49837
2560	12197
33158	25206
49331	42415
20091	38595
63441	8274
25813	14114
1128	51244
60032	9056
5196	12468
9511	16045
19918	51744
982	16865
42266	41965
13009	65191
11791	41027
16384	60031
3648	10611
40606	10244
5095	11084
892	55717
4585	2726
49780	1481
7863	24253
3617	25048
22125	5345
27291	33337
25199	9869
1196	47703
20414	28393
26029	18909
30934	24291
30305	12105
34014	25130
27944	8162
8288	28220
38266	2916
11065	26612
5818	46511
50711	34849
33890	3141
215	24562
1926	14569
20410	42297
64677	13721
29035	15415
35767	18357
28175	33177
17984	16594
9876	42578
20571	51407
40120	22225
40752	7536
3142	57368
6191	19714
75332	18712
33990	27460
29827	24344
7666	15880
70530	1718
260	17955
13464	24600
64421	19687
30591	8595
40314	1851
15220	34551
53858	8666
20899	14389
22063	51190
23589	1972
47068	62362
36917	24221
64196	30107
35868	38461
10971	54597
3519	15583
17688	3856
39021	50903
32510	14453
48177	4221
17275	1587
19073	4502
11105	20819
3113	16352
53920	28378
5109	44266
69299	56882
40254	25048
48794	14254
57025	29688
2330	11586
7250	7247
12569	51372
31302	2325
61954	23791
33103	44675
71494	13155
16359	11007
50083	8808
4336	33103
12870	52704
40615	4538
50956	27108
303	23367
4479	29991
72841	38244
71869	11313
27689	34931
10680	12665
12793	3294
43790	6476
35235	50913
27790	37086
1019	20456
13684	36972
37789	46834
8992	19333
613	10519
38526	39104
38813	56777
40390	16474
15809	35827
10823	39304
14878	51597
15836	38218
7824	44564
18999	5837
47175	26525
49657	16057
45198	4456
1579	22832
59877	21550
10293	21449
39338	19720
5126	40884
36279	44205
65125	1762
20540	23796
2459	21312
5999	48282
20428	4525
33402	22620
40963	30495
39152	787
9585	13690
10250	35694
58060	54
9100	8323
42920	50835
4975	181
63257	37969
60825	25002
17170	52124
22929	27634
22152	35921
12971	9528
45119	23674
64132	11823
24772	11296
49713	24936
30727	47317
41542	28503
20326	47496
9392	20626
22524	16877
29158	21011
46991	5441
24910	42455
8757	49383
4706	48400
3677	23019
64449	53800
74663	18097
7011	791
56162	6808
53833	1150
26355	1991
12785	20858
39164	2420
47093	21544
13083	6883
56532	8020
359	35668
36316	8479
12427	37151
62557	36588
8899	4940
22212	42353
6409	58967
50456	29601
34745	44001
4572	7633
31165	41175
40586	65083
5861	30818
6015	6117
45079	12305
52855	62
33332	18949
2560	3909
765	9323
57984	11633
3540	27866
3805	20557
22322	56506
24319	19101
34572	14056
29158	54597
6332	7209
28708	24805
10438	6143
44717	36768
14595	10258
20843	42615
47010	40204
25697	37315
6409	20585
15386	24185
60538	10113
33287	34849
8498	49266
23974	19892
2793	25895
57079	29619
11956	15861
56223	2311
10035	39434
33517	53173
33423	35625
30506	7371
47247	4553
8776	561
23728	49925
24049	4311
29629	39283
5526	25617
22123	47904
33197	46444
24289	12453
34117	6147
18440	2598
28347	33321
38678	7008
46819	24
50159	15559
5729	8407
7972	55973
32515	44086
14786	3177
41237	25451
38775	19302
15538	41115
14610	25922
6310	17925
18779	13047
8390	5073
23825	7318
43969	14880
28989	35347
23522	14257
63261	30628
6988	28759
38153	20021
19567	42638
14412	31188
4398	3680
44151	6318
39762	43192
42795	7120
16867	365
12971	52658
52234	18454
52268	5715
13245	40523
4122	4528
2233	2992
43515	14419
5734	25720
19780	29424
51088	50307
40471	47689
51653	24784
749	36290
14631	48270
23741	2163
20515	20240
34219	4672
41055	20365
26760	12290
60033	14407
9573	32758
11165	27086
30476	137
50836	7487
10506	22948
57318	15142
40397	33791
32668	38235
62563	23162
50834	26870
2558	35961
3079	32177
49321	32822
17336	31614
25619	35286
13242	29690
20577	6289
19508	28891
64845	64849
20761	28080
8686	2258
1480	54345
41235	52558
56636	6188
20750	11364
49504	28616
11245	26796
6597	35280
2345	52421
10162	26974
22784	22878
36404	2438
9361	39725
68124	16593
590	10637
5256	9343
36865	15051
53653	25910
34683	26432
44795	34631
6556	49503
21302	1912
3339	20328
30618	53746
15845	16923
30868	30403
6904	30503
51710	41307
7910	43189
10574	22565
12135	6215
12322	270
22717	1320
32132	41365
28459	51132
11456	32144
21570	24169
2259	14727
11217	45642
12360	7184
18528	23036
10558	8571
10754	6533
13716	9254
37823	44423
480	29490
66762	12864
6866	34935
53403	28952
64390	74166
31958	32995
11579	9051
53120	23016
18312	16001
32940	36048
