235350	444392
520926	518850
516410	611026
254649	441438
520264	519238
520493	544035
516290	518884
208016	170688
110401	110395
238236	418718
625722	601158
620779	610054
115694	115700
518504	516294
516881	518648
520569	519426
622962	601924
255494	49477
108586	49269
516786	516301
517271	518202
514216	615643
86237	95552
516319	518520
471916	597532
460638	172108
518920	626513
517327	518125
521216	520271
266689	259963
519105	518412
434722	257139
519222	519353
516618	518794
457583	431834
520750	517696
517075	518628
516801	672773
254667	450707
610242	602771
296115	450708
518764	516960
521326	520740
228436	377723
266946	265619
520740	518838
232848	440988
521518	521532
228235	241574
238335	235393
520866	517900
519447	544008
623120	401941
516596	517928
238256	238252
280593	450905
517626	626513
516270	518902
235335	49421
507704	507731
241533	441563
255374	255376
519435	519582
520241	521376
256336	185838
235397	442029
115601	115700
188909	257321
434648	460638
373903	397574
624099	624158
672057	674879
160321	602781
232835	457735
167593	431835
235404	444539
519523	520272
520015	520499
231008	450707
517197	516773
231069	450723
532010	644189
672785	601860
434251	106586
640090	531950
232862	241558
127412	445103
519089	519410
620686	604685
228452	460644
518864	517572
434699	418307
225395	235387
517293	518133
51837	52169
275263	299040
517394	611654
507650	663992
241539	257183
521528	521470
